X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Experiement_Date
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
198,0,6.25,198,0,0,-0.3,0.0212,330,1.02,-2.51E-06,158,-0.05,-25,158,0,0,0.714,0.0181,329,2.62,5.71E-07,119,0,-6.25,119,0,0,0,0,0,0,-1960,-0.00175,-0.438,-1960,0,0,0.13,2.71E-19,330,0,3.35E-08,12,1,0,50,Layer 1 Up,11/03/2024
144,-0.05,-12.5,144,0,0,-1.89,0.0452,327,5.59,-1.87E-05,98.7,-3.1,31.3,98.7,-3,0,-2.39,0.0818,326,11.7,0.000501,29.5,0,0,29.5,0,0,0,0,0,0,-1960,53.3,-47.8,-1960,53.3,9.54E-07,19.6,0.802,324,118,0.154,12,1,2,3,Prep,18/03/2024
144,0,6.25,144,0,0,-0.833,0.0578,327,6.44,-3.77E-05,98.4,-3.25,-12.5,98.4,-3,0,-3.58,0.0765,326,10,0.000511,29.5,0,0,29.5,0,0,0,0,0,0,-1950,53.3,-6.25,-1950,53.3,-9.54E-07,22,1.03,322,118,0.199,12,1,38,3,Prep,18/03/2024
144,-0.05,-12.5,144,0,0,-3.37,0.0444,327,3.11,-1.24E-05,98.1,-3.2,-18.8,98.1,-3,0,-5.55,0.119,326,11.5,0.000808,29.5,0,0,29.5,0,0,0,0,0,0,-1950,53.3,5.63,-1950,53.3,0,24.5,0.877,324,120,0.167,12,1,38,3,Prep,18/03/2024
144,-0.075,-37.5,144,0,0,-2.22,0.0419,328,5.02,-1.76E-05,97.8,-3.1,-18.8,97.8,-3,0,-6.31,0.124,326,12.3,0.000841,29.5,0,0,29.5,0,0,0,0,0,0,-1940,53.2,-66.4,-1940,53.3,0,25.1,0.951,324,119,0.182,12,1,38,3,Prep,18/03/2024
144,-0.05,-18.8,144,0,0,-2.22,0.0455,327,4.61,-3.32E-05,97.5,-3.03,0,97.5,-3,0,-7.37,0.151,325,13.3,0.000952,29.5,0,0,29.5,0,0,0,0,0,0,-1940,53.4,31.4,-1940,53.3,0,19.4,0.964,323,119,0.186,12,1,38,3,Prep,18/03/2024
144,-0.025,0,144,0,0,-3.27,0.0422,327,3.51,-2.44E-05,97.2,-2.95,6.25,97.2,-3,0,-7.61,0.129,326,12.6,0.000856,29.5,0,0,29.5,0,0,0,0,0,0,-1930,53.3,-15.4,-1930,53.3,9.54E-07,22.2,0.915,323,118,0.177,12,1,38,3,Prep,18/03/2024
144,0,6.25,144,0,0,0.417,0.0415,327,8.79,-1.17E-05,96.9,-2.95,6.25,96.9,-3,0,-7.37,0.133,326,11.9,0.000774,29.5,0,0,29.5,0,0,0,0,0,0,-1930,53.4,18,-1930,53.3,-9.54E-07,16.3,0.799,323,117,0.152,12,1,38,3,Prep,18/03/2024
144,-0.025,-6.25,144,0,0,-2.86,0.0433,327,4.65,-1.85E-05,96.6,-2.97,12.5,96.6,-3,0,-6.71,0.118,326,11.8,0.000721,29.5,0,0,29.5,0,0,0,0,0,0,-1920,53.4,44.6,-1920,53.3,0,22,0.912,323,120,0.175,12,1,38,3,Prep,18/03/2024
144,-0.05,-25,144,0,0,-0.949,0.041,327,6.57,-1.19E-05,96.3,-3.03,6.25,96.3,-3,0,-6.87,0.118,326,11.4,0.000683,29.5,0,0,29.5,0,0,0,0,0,0,-1920,53.2,-46.6,-1910,53.3,0,25.8,1.09,323,117,0.21,12,1,38,3,Prep,18/03/2024
144,0.025,25,144,0,0,-2.94,0.0494,327,4.2,-2.02E-05,96,-2.97,25,96,-3,0,-6.18,0.108,326,11.1,0.000653,29.5,0,0,29.5,0,0,0,0,0,0,-1910,53.4,-0.188,-1910,53.3,0,17.8,0.83,323,117,0.16,12,1,38,3,Prep,18/03/2024
144,2.85,-12.5,144,2.98,0.38,4.95,0.0744,327,9.92,0.000397,105,0.375,12.5,105,0.325,-3.42,1.51,0.0516,325,6.57,2.37E-05,28.5,-0.025,-12.5,28.5,0,0,0,0,0,0,854,53.2,-43.7,854,53.3,0,26.3,1.06,322,120,0.204,12,1,2,3,Prep,18/03/2024
144,2.88,-50,144,0,-166,3.61,0.0701,327,9.85,0.000388,105,0.025,-6.25,105,0,-0.0843,0.668,0.0336,326,4.32,-4.90E-06,28.5,0,0,28.5,0,0,0,0,0,0,859,53.4,21.9,860,53.3,0,16.7,0.851,323,117,0.164,12,1,69,3,Prep,18/03/2024
144,2.92,0,144,3,0,6.55,0.101,327,11,0.000657,105,0,0,105,0,0,1.9,0.0258,325,1.93,5.32E-06,28.5,-0.025,-12.5,28.5,0,0,0,0,0,0,864,53.2,-65.8,865,53.3,9.54E-07,27.2,1.01,323,119,0.191,12,1,69,3,Prep,18/03/2024
145,2.85,-25,145,3,0,4.32,0.103,327,12.6,0.000559,105,-0.025,-12.5,105,0,0,0.756,0.0219,326,2.32,0,28.5,-0.025,-12.5,28.5,0,0,0,0,0,0,870,53.4,-1.31,870,53.3,-9.54E-07,18,0.97,322,118,0.187,12,1,71,3,Prep,18/03/2024
145,2.85,-25,145,3,0,4.93,0.072,327,9.57,0.000408,105,-0.025,-6.25,105,0,0,0.503,0.023,325,2.74,2.89E-06,28.5,-0.025,-12.5,28.5,0,0,0,0,0,0,875,53.5,76.6,876,53.3,0,14.6,0.725,323,117,0.135,12,1,71,3,Prep,18/03/2024
145,2.9,-31.3,145,3,0,3.88,0.0817,327,11.1,0.000444,105,-0.025,-12.5,105,0,0,0.711,0.0248,326,1.86,-5.24E-06,28.5,0,-6.25,28.5,0,0,0,0,0,0,880,53.1,-66.9,881,53.3,0,28.6,1.05,323,122,0.198,12,1,71,3,Prep,18/03/2024
146,3,-37.5,146,3,0,3.63,0.0538,327,9.14,0.000297,105,-0.025,-12.5,105,0,0,0.919,0.0215,325,1.19,-5.22E-06,28.5,0,-6.25,28.5,0,0,0,0,0,0,886,53.4,18.6,886,53.3,0,18.6,0.954,322,117,0.185,12,1,71,3,Prep,18/03/2024
